Individual,FrameNumber,CubeEndPoint0(X),CubeEndPoint0(Y),CubeEndPoint0(Z),CubeEndPoint1(X),CubeEndPoint1(Y),CubeEndPoint1(Z),CubeEndPoint2(X),CubeEndPoint2(Y),CubeEndPoint2(Z),CubeEndPoint3(X),CubeEndPoint3(Y),CubeEndPoint3(Z),CubeEndPoint4(X),CubeEndPoint4(Y),CubeEndPoint4(Z),CubeEndPoint5(X),CubeEndPoint5(Y),CubeEndPoint5(Z),CubeEndPoint6(X),CubeEndPoint6(Y),CubeEndPoint6(Z),CubeEndPoint7(X),CubeEndPoint7(Y),CubeEndPoint7(Z),#XDIV,#YDIV,#ZDIV,
Person127,91,-0.8681478,-0.6101693,1.9389820000000002,0.7361431,-0.6101693,1.9389820000000002,-0.8681478,0.7820558,1.9389820000000002,0.7361431,0.7820558,1.9389820000000002,-0.8681478,-0.6101693,3.6597239999999998,0.7361431,-0.6101693,3.6597239999999998,-0.8681478,0.7820558,3.6597239999999998,0.7361431,0.7820558,3.6597239999999998,10,10,10,
Person127,92,-0.8681478,-0.6101693,1.9347630000000002,0.7361431,-0.6101693,1.9347630000000002,-0.8681478,0.7820558,1.9347630000000002,0.7361431,0.7820558,1.9347630000000002,-0.8681478,-0.6101693,3.655505,0.7361431,-0.6101693,3.655505,-0.8681478,0.7820558,3.655505,0.7361431,0.7820558,3.655505,10,10,10,
Person127,93,-0.8681478,-0.6101693,1.9337470000000003,0.7361431,-0.6101693,1.9337470000000003,-0.8681478,0.7820558,1.9337470000000003,0.7361431,0.7820558,1.9337470000000003,-0.8681478,-0.6101693,3.654489,0.7361431,-0.6101693,3.654489,-0.8681478,0.7820558,3.654489,0.7361431,0.7820558,3.654489,10,10,10,
Person127,94,-0.8681478,-0.6101693,1.9318370000000002,0.7361431,-0.6101693,1.9318370000000002,-0.8681478,0.7820558,1.9318370000000002,0.7361431,0.7820558,1.9318370000000002,-0.8681478,-0.6101693,3.652579,0.7361431,-0.6101693,3.652579,-0.8681478,0.7820558,3.652579,0.7361431,0.7820558,3.652579,10,10,10,
Person127,95,-0.8681478,-0.6101693,1.9325840000000003,0.7361431,-0.6101693,1.9325840000000003,-0.8681478,0.7820558,1.9325840000000003,0.7361431,0.7820558,1.9325840000000003,-0.8681478,-0.6101693,3.653326,0.7361431,-0.6101693,3.653326,-0.8681478,0.7820558,3.653326,0.7361431,0.7820558,3.653326,10,10,10,
Person127,96,-0.8681478,-0.6101693,1.9247610000000002,0.7361431,-0.6101693,1.9247610000000002,-0.8681478,0.7820558,1.9247610000000002,0.7361431,0.7820558,1.9247610000000002,-0.8681478,-0.6101693,3.6455029999999997,0.7361431,-0.6101693,3.6455029999999997,-0.8681478,0.7820558,3.6455029999999997,0.7361431,0.7820558,3.6455029999999997,10,10,10,
Person127,97,-0.8681478,-0.6101693,1.9323380000000001,0.7361431,-0.6101693,1.9323380000000001,-0.8681478,0.7820558,1.9323380000000001,0.7361431,0.7820558,1.9323380000000001,-0.8681478,-0.6101693,3.6530799999999997,0.7361431,-0.6101693,3.6530799999999997,-0.8681478,0.7820558,3.6530799999999997,0.7361431,0.7820558,3.6530799999999997,10,10,10,
Person127,98,-0.8681478,-0.6101693,1.9176550000000003,0.7361431,-0.6101693,1.9176550000000003,-0.8681478,0.7820558,1.9176550000000003,0.7361431,0.7820558,1.9176550000000003,-0.8681478,-0.6101693,3.638397,0.7361431,-0.6101693,3.638397,-0.8681478,0.7820558,3.638397,0.7361431,0.7820558,3.638397,10,10,10,
Person127,99,-0.8681478,-0.6101693,1.9183540000000003,0.7361431,-0.6101693,1.9183540000000003,-0.8681478,0.7820558,1.9183540000000003,0.7361431,0.7820558,1.9183540000000003,-0.8681478,-0.6101693,3.639096,0.7361431,-0.6101693,3.639096,-0.8681478,0.7820558,3.639096,0.7361431,0.7820558,3.639096,10,10,10,
Person127,100,-0.8681478,-0.6101693,1.9207830000000001,0.7361431,-0.6101693,1.9207830000000001,-0.8681478,0.7820558,1.9207830000000001,0.7361431,0.7820558,1.9207830000000001,-0.8681478,-0.6101693,3.6415249999999997,0.7361431,-0.6101693,3.6415249999999997,-0.8681478,0.7820558,3.6415249999999997,0.7361431,0.7820558,3.6415249999999997,10,10,10,
Person127,101,-0.8681478,-0.6101693,1.9136870000000004,0.7361431,-0.6101693,1.9136870000000004,-0.8681478,0.7820558,1.9136870000000004,0.7361431,0.7820558,1.9136870000000004,-0.8681478,-0.6101693,3.634429,0.7361431,-0.6101693,3.634429,-0.8681478,0.7820558,3.634429,0.7361431,0.7820558,3.634429,10,10,10,
Person127,102,-0.8681478,-0.6101693,1.907839,0.7361431,-0.6101693,1.907839,-0.8681478,0.7820558,1.907839,0.7361431,0.7820558,1.907839,-0.8681478,-0.6101693,3.6285809999999996,0.7361431,-0.6101693,3.6285809999999996,-0.8681478,0.7820558,3.6285809999999996,0.7361431,0.7820558,3.6285809999999996,10,10,10,
Person127,103,-0.8681478,-0.6101693,1.9023480000000004,0.7361431,-0.6101693,1.9023480000000004,-0.8681478,0.7820558,1.9023480000000004,0.7361431,0.7820558,1.9023480000000004,-0.8681478,-0.6101693,3.62309,0.7361431,-0.6101693,3.62309,-0.8681478,0.7820558,3.62309,0.7361431,0.7820558,3.62309,10,10,10,
Person127,104,-0.8681478,-0.6101693,1.952836,0.7361431,-0.6101693,1.952836,-0.8681478,0.7820558,1.952836,0.7361431,0.7820558,1.952836,-0.8681478,-0.6101693,3.6735779999999996,0.7361431,-0.6101693,3.6735779999999996,-0.8681478,0.7820558,3.6735779999999996,0.7361431,0.7820558,3.6735779999999996,10,10,10,
Person127,105,-0.8681478,-0.6101693,1.947311,0.7361431,-0.6101693,1.947311,-0.8681478,0.7820558,1.947311,0.7361431,0.7820558,1.947311,-0.8681478,-0.6101693,3.6680529999999996,0.7361431,-0.6101693,3.6680529999999996,-0.8681478,0.7820558,3.6680529999999996,0.7361431,0.7820558,3.6680529999999996,10,10,10,
Person127,106,-0.8681478,-0.6101693,1.9412580000000004,0.7361431,-0.6101693,1.9412580000000004,-0.8681478,0.7820558,1.9412580000000004,0.7361431,0.7820558,1.9412580000000004,-0.8681478,-0.6101693,3.662,0.7361431,-0.6101693,3.662,-0.8681478,0.7820558,3.662,0.7361431,0.7820558,3.662,10,10,10,
Person127,107,-0.8681478,-0.6101693,1.8945400000000001,0.7361431,-0.6101693,1.8945400000000001,-0.8681478,0.7820558,1.8945400000000001,0.7361431,0.7820558,1.8945400000000001,-0.8681478,-0.6101693,3.6152819999999997,0.7361431,-0.6101693,3.6152819999999997,-0.8681478,0.7820558,3.6152819999999997,0.7361431,0.7820558,3.6152819999999997,10,10,10,
Person127,108,-0.8681478,-0.6101693,1.8965640000000001,0.7361431,-0.6101693,1.8965640000000001,-0.8681478,0.7820558,1.8965640000000001,0.7361431,0.7820558,1.8965640000000001,-0.8681478,-0.6101693,3.6173059999999997,0.7361431,-0.6101693,3.6173059999999997,-0.8681478,0.7820558,3.6173059999999997,0.7361431,0.7820558,3.6173059999999997,10,10,10,
Person127,109,-0.8681478,-0.6101693,1.9632740000000002,0.7361431,-0.6101693,1.9632740000000002,-0.8681478,0.7820558,1.9632740000000002,0.7361431,0.7820558,1.9632740000000002,-0.8681478,-0.6101693,3.6840159999999997,0.7361431,-0.6101693,3.6840159999999997,-0.8681478,0.7820558,3.6840159999999997,0.7361431,0.7820558,3.6840159999999997,10,10,10,
Person127,110,-0.8681478,-0.6101693,1.962342,0.7361431,-0.6101693,1.962342,-0.8681478,0.7820558,1.962342,0.7361431,0.7820558,1.962342,-0.8681478,-0.6101693,3.6830839999999996,0.7361431,-0.6101693,3.6830839999999996,-0.8681478,0.7820558,3.6830839999999996,0.7361431,0.7820558,3.6830839999999996,10,10,10,
Person127,111,-0.8681478,-0.6101693,1.9150020000000003,0.7361431,-0.6101693,1.9150020000000003,-0.8681478,0.7820558,1.9150020000000003,0.7361431,0.7820558,1.9150020000000003,-0.8681478,-0.6101693,3.635744,0.7361431,-0.6101693,3.635744,-0.8681478,0.7820558,3.635744,0.7361431,0.7820558,3.635744,10,10,10,
Person127,112,-0.8681478,-0.6101693,1.915118,0.7361431,-0.6101693,1.915118,-0.8681478,0.7820558,1.915118,0.7361431,0.7820558,1.915118,-0.8681478,-0.6101693,3.6358599999999996,0.7361431,-0.6101693,3.6358599999999996,-0.8681478,0.7820558,3.6358599999999996,0.7361431,0.7820558,3.6358599999999996,10,10,10,
Person127,113,-0.8681478,-0.6101693,1.908792,0.7361431,-0.6101693,1.908792,-0.8681478,0.7820558,1.908792,0.7361431,0.7820558,1.908792,-0.8681478,-0.6101693,3.6295339999999996,0.7361431,-0.6101693,3.6295339999999996,-0.8681478,0.7820558,3.6295339999999996,0.7361431,0.7820558,3.6295339999999996,10,10,10,
Person127,114,-0.8681478,-0.6101693,1.9090330000000004,0.7361431,-0.6101693,1.9090330000000004,-0.8681478,0.7820558,1.9090330000000004,0.7361431,0.7820558,1.9090330000000004,-0.8681478,-0.6101693,3.629775,0.7361431,-0.6101693,3.629775,-0.8681478,0.7820558,3.629775,0.7361431,0.7820558,3.629775,10,10,10,
Person127,115,-0.8681478,-0.6101693,1.9134770000000003,0.7361431,-0.6101693,1.9134770000000003,-0.8681478,0.7820558,1.9134770000000003,0.7361431,0.7820558,1.9134770000000003,-0.8681478,-0.6101693,3.634219,0.7361431,-0.6101693,3.634219,-0.8681478,0.7820558,3.634219,0.7361431,0.7820558,3.634219,10,10,10,
Person127,116,-0.8681478,-0.6101693,1.9148750000000003,0.7361431,-0.6101693,1.9148750000000003,-0.8681478,0.7820558,1.9148750000000003,0.7361431,0.7820558,1.9148750000000003,-0.8681478,-0.6101693,3.635617,0.7361431,-0.6101693,3.635617,-0.8681478,0.7820558,3.635617,0.7361431,0.7820558,3.635617,10,10,10,
Person127,117,-0.8681478,-0.6101693,1.9188660000000004,0.7361431,-0.6101693,1.9188660000000004,-0.8681478,0.7820558,1.9188660000000004,0.7361431,0.7820558,1.9188660000000004,-0.8681478,-0.6101693,3.639608,0.7361431,-0.6101693,3.639608,-0.8681478,0.7820558,3.639608,0.7361431,0.7820558,3.639608,10,10,10,
Person127,118,-0.8681478,-0.6101693,1.922851,0.7361431,-0.6101693,1.922851,-0.8681478,0.7820558,1.922851,0.7361431,0.7820558,1.922851,-0.8681478,-0.6101693,3.6435929999999996,0.7361431,-0.6101693,3.6435929999999996,-0.8681478,0.7820558,3.6435929999999996,0.7361431,0.7820558,3.6435929999999996,10,10,10,
Person127,119,-0.8681478,-0.6101693,1.981424,0.7361431,-0.6101693,1.981424,-0.8681478,0.7820558,1.981424,0.7361431,0.7820558,1.981424,-0.8681478,-0.6101693,3.7021659999999996,0.7361431,-0.6101693,3.7021659999999996,-0.8681478,0.7820558,3.7021659999999996,0.7361431,0.7820558,3.7021659999999996,10,10,10,
Person127,120,-0.8681478,-0.6101693,1.9204120000000002,0.7361431,-0.6101693,1.9204120000000002,-0.8681478,0.7820558,1.9204120000000002,0.7361431,0.7820558,1.9204120000000002,-0.8681478,-0.6101693,3.641154,0.7361431,-0.6101693,3.641154,-0.8681478,0.7820558,3.641154,0.7361431,0.7820558,3.641154,10,10,10,
Person127,121,-0.8681478,-0.6101693,1.940852,0.7361431,-0.6101693,1.940852,-0.8681478,0.7820558,1.940852,0.7361431,0.7820558,1.940852,-0.8681478,-0.6101693,3.6615939999999996,0.7361431,-0.6101693,3.6615939999999996,-0.8681478,0.7820558,3.6615939999999996,0.7361431,0.7820558,3.6615939999999996,10,10,10,
Person127,122,-0.8681478,-0.6101693,1.9431250000000002,0.7361431,-0.6101693,1.9431250000000002,-0.8681478,0.7820558,1.9431250000000002,0.7361431,0.7820558,1.9431250000000002,-0.8681478,-0.6101693,3.6638669999999998,0.7361431,-0.6101693,3.6638669999999998,-0.8681478,0.7820558,3.6638669999999998,0.7361431,0.7820558,3.6638669999999998,10,10,10,
Person127,123,-0.8681478,-0.6101693,1.9458330000000004,0.7361431,-0.6101693,1.9458330000000004,-0.8681478,0.7820558,1.9458330000000004,0.7361431,0.7820558,1.9458330000000004,-0.8681478,-0.6101693,3.666575,0.7361431,-0.6101693,3.666575,-0.8681478,0.7820558,3.666575,0.7361431,0.7820558,3.666575,10,10,10,
Person127,124,-0.8681478,-0.6101693,1.9352400000000003,0.7361431,-0.6101693,1.9352400000000003,-0.8681478,0.7820558,1.9352400000000003,0.7361431,0.7820558,1.9352400000000003,-0.8681478,-0.6101693,3.655982,0.7361431,-0.6101693,3.655982,-0.8681478,0.7820558,3.655982,0.7361431,0.7820558,3.655982,10,10,10,
Person127,125,-0.8681478,-0.6101693,1.9282240000000002,0.7361431,-0.6101693,1.9282240000000002,-0.8681478,0.7820558,1.9282240000000002,0.7361431,0.7820558,1.9282240000000002,-0.8681478,-0.6101693,3.6489659999999997,0.7361431,-0.6101693,3.6489659999999997,-0.8681478,0.7820558,3.6489659999999997,0.7361431,0.7820558,3.6489659999999997,10,10,10,
Person127,126,-0.8681478,-0.6101693,1.933319,0.7361431,-0.6101693,1.933319,-0.8681478,0.7820558,1.933319,0.7361431,0.7820558,1.933319,-0.8681478,-0.6101693,3.6540609999999996,0.7361431,-0.6101693,3.6540609999999996,-0.8681478,0.7820558,3.6540609999999996,0.7361431,0.7820558,3.6540609999999996,10,10,10,
Person127,127,-0.8681478,-0.6101693,1.9408380000000003,0.7361431,-0.6101693,1.9408380000000003,-0.8681478,0.7820558,1.9408380000000003,0.7361431,0.7820558,1.9408380000000003,-0.8681478,-0.6101693,3.66158,0.7361431,-0.6101693,3.66158,-0.8681478,0.7820558,3.66158,0.7361431,0.7820558,3.66158,10,10,10,
Person127,128,-0.8681478,-0.6101693,1.9477840000000004,0.7361431,-0.6101693,1.9477840000000004,-0.8681478,0.7820558,1.9477840000000004,0.7361431,0.7820558,1.9477840000000004,-0.8681478,-0.6101693,3.668526,0.7361431,-0.6101693,3.668526,-0.8681478,0.7820558,3.668526,0.7361431,0.7820558,3.668526,10,10,10,
Person127,129,-0.8681478,-0.6101693,1.949542,0.7361431,-0.6101693,1.949542,-0.8681478,0.7820558,1.949542,0.7361431,0.7820558,1.949542,-0.8681478,-0.6101693,3.6702839999999997,0.7361431,-0.6101693,3.6702839999999997,-0.8681478,0.7820558,3.6702839999999997,0.7361431,0.7820558,3.6702839999999997,10,10,10,
Person127,130,-0.8681478,-0.6101693,1.9504920000000001,0.7361431,-0.6101693,1.9504920000000001,-0.8681478,0.7820558,1.9504920000000001,0.7361431,0.7820558,1.9504920000000001,-0.8681478,-0.6101693,3.6712339999999997,0.7361431,-0.6101693,3.6712339999999997,-0.8681478,0.7820558,3.6712339999999997,0.7361431,0.7820558,3.6712339999999997,10,10,10,
Person127,131,-0.8681478,-0.6101693,1.941218,0.7361431,-0.6101693,1.941218,-0.8681478,0.7820558,1.941218,0.7361431,0.7820558,1.941218,-0.8681478,-0.6101693,3.6619599999999997,0.7361431,-0.6101693,3.6619599999999997,-0.8681478,0.7820558,3.6619599999999997,0.7361431,0.7820558,3.6619599999999997,10,10,10,
Person127,132,-0.8681478,-0.6101693,1.9398950000000004,0.7361431,-0.6101693,1.9398950000000004,-0.8681478,0.7820558,1.9398950000000004,0.7361431,0.7820558,1.9398950000000004,-0.8681478,-0.6101693,3.660637,0.7361431,-0.6101693,3.660637,-0.8681478,0.7820558,3.660637,0.7361431,0.7820558,3.660637,10,10,10,
Person127,133,-0.8681478,-0.6101693,1.9298790000000001,0.7361431,-0.6101693,1.9298790000000001,-0.8681478,0.7820558,1.9298790000000001,0.7361431,0.7820558,1.9298790000000001,-0.8681478,-0.6101693,3.6506209999999997,0.7361431,-0.6101693,3.6506209999999997,-0.8681478,0.7820558,3.6506209999999997,0.7361431,0.7820558,3.6506209999999997,10,10,10,
Person127,134,-0.8681478,-0.6101693,1.9325360000000003,0.7361431,-0.6101693,1.9325360000000003,-0.8681478,0.7820558,1.9325360000000003,0.7361431,0.7820558,1.9325360000000003,-0.8681478,-0.6101693,3.653278,0.7361431,-0.6101693,3.653278,-0.8681478,0.7820558,3.653278,0.7361431,0.7820558,3.653278,10,10,10,
Person127,135,-0.8681478,-0.6101693,1.916503,0.7361431,-0.6101693,1.916503,-0.8681478,0.7820558,1.916503,0.7361431,0.7820558,1.916503,-0.8681478,-0.6101693,3.6372449999999996,0.7361431,-0.6101693,3.6372449999999996,-0.8681478,0.7820558,3.6372449999999996,0.7361431,0.7820558,3.6372449999999996,10,10,10,
Person127,136,-0.8681478,-0.6101693,1.9257510000000004,0.7361431,-0.6101693,1.9257510000000004,-0.8681478,0.7820558,1.9257510000000004,0.7361431,0.7820558,1.9257510000000004,-0.8681478,-0.6101693,3.646493,0.7361431,-0.6101693,3.646493,-0.8681478,0.7820558,3.646493,0.7361431,0.7820558,3.646493,10,10,10,
Person127,137,-0.8681478,-0.6101693,1.9417660000000003,0.7361431,-0.6101693,1.9417660000000003,-0.8681478,0.7820558,1.9417660000000003,0.7361431,0.7820558,1.9417660000000003,-0.8681478,-0.6101693,3.662508,0.7361431,-0.6101693,3.662508,-0.8681478,0.7820558,3.662508,0.7361431,0.7820558,3.662508,10,10,10,
Person127,138,-0.8681478,-0.6101693,1.9148290000000001,0.7361431,-0.6101693,1.9148290000000001,-0.8681478,0.7820558,1.9148290000000001,0.7361431,0.7820558,1.9148290000000001,-0.8681478,-0.6101693,3.6355709999999997,0.7361431,-0.6101693,3.6355709999999997,-0.8681478,0.7820558,3.6355709999999997,0.7361431,0.7820558,3.6355709999999997,10,10,10,
Person127,139,-0.8681478,-0.6101693,1.9015570000000004,0.7361431,-0.6101693,1.9015570000000004,-0.8681478,0.7820558,1.9015570000000004,0.7361431,0.7820558,1.9015570000000004,-0.8681478,-0.6101693,3.622299,0.7361431,-0.6101693,3.622299,-0.8681478,0.7820558,3.622299,0.7361431,0.7820558,3.622299,10,10,10,
Person127,140,-0.8681478,-0.6101693,1.971448,0.7361431,-0.6101693,1.971448,-0.8681478,0.7820558,1.971448,0.7361431,0.7820558,1.971448,-0.8681478,-0.6101693,3.6921899999999996,0.7361431,-0.6101693,3.6921899999999996,-0.8681478,0.7820558,3.6921899999999996,0.7361431,0.7820558,3.6921899999999996,10,10,10,
Person127,141,-0.8681478,-0.6101693,1.966469,0.7361431,-0.6101693,1.966469,-0.8681478,0.7820558,1.966469,0.7361431,0.7820558,1.966469,-0.8681478,-0.6101693,3.6872109999999996,0.7361431,-0.6101693,3.6872109999999996,-0.8681478,0.7820558,3.6872109999999996,0.7361431,0.7820558,3.6872109999999996,10,10,10,
Person127,142,-0.8681478,-0.6101693,1.924878,0.7361431,-0.6101693,1.924878,-0.8681478,0.7820558,1.924878,0.7361431,0.7820558,1.924878,-0.8681478,-0.6101693,3.6456199999999996,0.7361431,-0.6101693,3.6456199999999996,-0.8681478,0.7820558,3.6456199999999996,0.7361431,0.7820558,3.6456199999999996,10,10,10,
Person127,143,-0.8681478,-0.6101693,1.924503,0.7361431,-0.6101693,1.924503,-0.8681478,0.7820558,1.924503,0.7361431,0.7820558,1.924503,-0.8681478,-0.6101693,3.6452449999999996,0.7361431,-0.6101693,3.6452449999999996,-0.8681478,0.7820558,3.6452449999999996,0.7361431,0.7820558,3.6452449999999996,10,10,10,
Person127,144,-0.8681478,-0.6101693,1.9237840000000004,0.7361431,-0.6101693,1.9237840000000004,-0.8681478,0.7820558,1.9237840000000004,0.7361431,0.7820558,1.9237840000000004,-0.8681478,-0.6101693,3.644526,0.7361431,-0.6101693,3.644526,-0.8681478,0.7820558,3.644526,0.7361431,0.7820558,3.644526,10,10,10,
Person127,145,-0.8681478,-0.6101693,1.919588,0.7361431,-0.6101693,1.919588,-0.8681478,0.7820558,1.919588,0.7361431,0.7820558,1.919588,-0.8681478,-0.6101693,3.6403299999999996,0.7361431,-0.6101693,3.6403299999999996,-0.8681478,0.7820558,3.6403299999999996,0.7361431,0.7820558,3.6403299999999996,10,10,10,
Person127,146,-0.8681478,-0.6101693,1.932363,0.7361431,-0.6101693,1.932363,-0.8681478,0.7820558,1.932363,0.7361431,0.7820558,1.932363,-0.8681478,-0.6101693,3.6531049999999996,0.7361431,-0.6101693,3.6531049999999996,-0.8681478,0.7820558,3.6531049999999996,0.7361431,0.7820558,3.6531049999999996,10,10,10,
Person127,147,-0.8681478,-0.6101693,1.9410910000000001,0.7361431,-0.6101693,1.9410910000000001,-0.8681478,0.7820558,1.9410910000000001,0.7361431,0.7820558,1.9410910000000001,-0.8681478,-0.6101693,3.6618329999999997,0.7361431,-0.6101693,3.6618329999999997,-0.8681478,0.7820558,3.6618329999999997,0.7361431,0.7820558,3.6618329999999997,10,10,10,
Person127,148,-0.8681478,-0.6101693,1.9398350000000004,0.7361431,-0.6101693,1.9398350000000004,-0.8681478,0.7820558,1.9398350000000004,0.7361431,0.7820558,1.9398350000000004,-0.8681478,-0.6101693,3.660577,0.7361431,-0.6101693,3.660577,-0.8681478,0.7820558,3.660577,0.7361431,0.7820558,3.660577,10,10,10,
Person127,149,-0.8681478,-0.6101693,1.9370120000000002,0.7361431,-0.6101693,1.9370120000000002,-0.8681478,0.7820558,1.9370120000000002,0.7361431,0.7820558,1.9370120000000002,-0.8681478,-0.6101693,3.6577539999999997,0.7361431,-0.6101693,3.6577539999999997,-0.8681478,0.7820558,3.6577539999999997,0.7361431,0.7820558,3.6577539999999997,10,10,10,
Person127,150,-0.8681478,-0.6101693,1.9726890000000004,0.7361431,-0.6101693,1.9726890000000004,-0.8681478,0.7820558,1.9726890000000004,0.7361431,0.7820558,1.9726890000000004,-0.8681478,-0.6101693,3.693431,0.7361431,-0.6101693,3.693431,-0.8681478,0.7820558,3.693431,0.7361431,0.7820558,3.693431,10,10,10,
Person127,151,-0.8681478,-0.6101693,1.9682400000000002,0.7361431,-0.6101693,1.9682400000000002,-0.8681478,0.7820558,1.9682400000000002,0.7361431,0.7820558,1.9682400000000002,-0.8681478,-0.6101693,3.6889819999999998,0.7361431,-0.6101693,3.6889819999999998,-0.8681478,0.7820558,3.6889819999999998,0.7361431,0.7820558,3.6889819999999998,10,10,10,
Person127,152,-0.8681478,-0.6101693,1.9171180000000003,0.7361431,-0.6101693,1.9171180000000003,-0.8681478,0.7820558,1.9171180000000003,0.7361431,0.7820558,1.9171180000000003,-0.8681478,-0.6101693,3.63786,0.7361431,-0.6101693,3.63786,-0.8681478,0.7820558,3.63786,0.7361431,0.7820558,3.63786,10,10,10,
Person127,153,-0.8681478,-0.6101693,1.9147880000000002,0.7361431,-0.6101693,1.9147880000000002,-0.8681478,0.7820558,1.9147880000000002,0.7361431,0.7820558,1.9147880000000002,-0.8681478,-0.6101693,3.6355299999999997,0.7361431,-0.6101693,3.6355299999999997,-0.8681478,0.7820558,3.6355299999999997,0.7361431,0.7820558,3.6355299999999997,10,10,10,
Person127,154,-0.8681478,-0.6101693,1.9437760000000002,0.7361431,-0.6101693,1.9437760000000002,-0.8681478,0.7820558,1.9437760000000002,0.7361431,0.7820558,1.9437760000000002,-0.8681478,-0.6101693,3.6645179999999997,0.7361431,-0.6101693,3.6645179999999997,-0.8681478,0.7820558,3.6645179999999997,0.7361431,0.7820558,3.6645179999999997,10,10,10,
Person127,155,-0.8681478,-0.6101693,1.934711,0.7361431,-0.6101693,1.934711,-0.8681478,0.7820558,1.934711,0.7361431,0.7820558,1.934711,-0.8681478,-0.6101693,3.6554529999999996,0.7361431,-0.6101693,3.6554529999999996,-0.8681478,0.7820558,3.6554529999999996,0.7361431,0.7820558,3.6554529999999996,10,10,10,
Person127,156,-0.8681478,-0.6101693,1.9334490000000004,0.7361431,-0.6101693,1.9334490000000004,-0.8681478,0.7820558,1.9334490000000004,0.7361431,0.7820558,1.9334490000000004,-0.8681478,-0.6101693,3.654191,0.7361431,-0.6101693,3.654191,-0.8681478,0.7820558,3.654191,0.7361431,0.7820558,3.654191,10,10,10,
Person127,157,-0.8681478,-0.6101693,1.9356490000000002,0.7361431,-0.6101693,1.9356490000000002,-0.8681478,0.7820558,1.9356490000000002,0.7361431,0.7820558,1.9356490000000002,-0.8681478,-0.6101693,3.6563909999999997,0.7361431,-0.6101693,3.6563909999999997,-0.8681478,0.7820558,3.6563909999999997,0.7361431,0.7820558,3.6563909999999997,10,10,10,
Person127,158,-0.8681478,-0.6101693,1.941764,0.7361431,-0.6101693,1.941764,-0.8681478,0.7820558,1.941764,0.7361431,0.7820558,1.941764,-0.8681478,-0.6101693,3.6625059999999996,0.7361431,-0.6101693,3.6625059999999996,-0.8681478,0.7820558,3.6625059999999996,0.7361431,0.7820558,3.6625059999999996,10,10,10,
Person127,159,-0.8681478,-0.6101693,1.9318750000000002,0.7361431,-0.6101693,1.9318750000000002,-0.8681478,0.7820558,1.9318750000000002,0.7361431,0.7820558,1.9318750000000002,-0.8681478,-0.6101693,3.652617,0.7361431,-0.6101693,3.652617,-0.8681478,0.7820558,3.652617,0.7361431,0.7820558,3.652617,10,10,10,
Person127,160,-0.8681478,-0.6101693,1.9386660000000004,0.7361431,-0.6101693,1.9386660000000004,-0.8681478,0.7820558,1.9386660000000004,0.7361431,0.7820558,1.9386660000000004,-0.8681478,-0.6101693,3.659408,0.7361431,-0.6101693,3.659408,-0.8681478,0.7820558,3.659408,0.7361431,0.7820558,3.659408,10,10,10,
Person127,161,-0.8681478,-0.6101693,1.9431860000000003,0.7361431,-0.6101693,1.9431860000000003,-0.8681478,0.7820558,1.9431860000000003,0.7361431,0.7820558,1.9431860000000003,-0.8681478,-0.6101693,3.663928,0.7361431,-0.6101693,3.663928,-0.8681478,0.7820558,3.663928,0.7361431,0.7820558,3.663928,10,10,10,
Person127,162,-0.8681478,-0.6101693,1.9270090000000004,0.7361431,-0.6101693,1.9270090000000004,-0.8681478,0.7820558,1.9270090000000004,0.7361431,0.7820558,1.9270090000000004,-0.8681478,-0.6101693,3.647751,0.7361431,-0.6101693,3.647751,-0.8681478,0.7820558,3.647751,0.7361431,0.7820558,3.647751,10,10,10,
Person127,163,-0.8681478,-0.6101693,1.936881,0.7361431,-0.6101693,1.936881,-0.8681478,0.7820558,1.936881,0.7361431,0.7820558,1.936881,-0.8681478,-0.6101693,3.6576229999999996,0.7361431,-0.6101693,3.6576229999999996,-0.8681478,0.7820558,3.6576229999999996,0.7361431,0.7820558,3.6576229999999996,10,10,10,
Person127,164,-0.8681478,-0.6101693,1.9344020000000004,0.7361431,-0.6101693,1.9344020000000004,-0.8681478,0.7820558,1.9344020000000004,0.7361431,0.7820558,1.9344020000000004,-0.8681478,-0.6101693,3.655144,0.7361431,-0.6101693,3.655144,-0.8681478,0.7820558,3.655144,0.7361431,0.7820558,3.655144,10,10,10,
Person127,165,-0.8681478,-0.6101693,1.934997,0.7361431,-0.6101693,1.934997,-0.8681478,0.7820558,1.934997,0.7361431,0.7820558,1.934997,-0.8681478,-0.6101693,3.6557389999999996,0.7361431,-0.6101693,3.6557389999999996,-0.8681478,0.7820558,3.6557389999999996,0.7361431,0.7820558,3.6557389999999996,10,10,10,
Person127,166,-0.8681478,-0.6101693,1.9310660000000004,0.7361431,-0.6101693,1.9310660000000004,-0.8681478,0.7820558,1.9310660000000004,0.7361431,0.7820558,1.9310660000000004,-0.8681478,-0.6101693,3.651808,0.7361431,-0.6101693,3.651808,-0.8681478,0.7820558,3.651808,0.7361431,0.7820558,3.651808,10,10,10,
Person127,167,-0.8681478,-0.6101693,1.930457,0.7361431,-0.6101693,1.930457,-0.8681478,0.7820558,1.930457,0.7361431,0.7820558,1.930457,-0.8681478,-0.6101693,3.6511989999999996,0.7361431,-0.6101693,3.6511989999999996,-0.8681478,0.7820558,3.6511989999999996,0.7361431,0.7820558,3.6511989999999996,10,10,10,
